SIBAFF_PALATAL_VOICED			-	400.0 - 2100.0 - 3000.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.5 - 4000.0 - 2500.0 -  6.0 - 1.0

#affricate
# Non-sibilant affricates: lower-frequency noise than sibilant affricates
AFFRICATE_LABIODENTAL_VOICELESS	-	600.0 - 1200.0 - 2200.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.7 - 3000.0 - 2500.0 -  8.0 - 0.0
AFFRICATE_LABIODENTAL_VOICED	-	600.0 - 1200.0 - 2200.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.4 - 3000.0 - 2500.0 -  6.0 - 1.0
AFFRICATE_DENTAL_VOICELESS		-	600.0 - 1400.0 - 2400.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.7 - 4000.0 - 2800.0 -  8.0 - 0.0
AFFRICATE_DENTAL_VOICED			-	600.0 - 1400.0 - 2400.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.4 - 4000.0 - 2800.0 -  6.0 - 1.0

#sibfric
# Sibilant fricatives: continuous high-energy frication noise, no burst
SIBFRIC_ALVEOLAR_VOICELESS		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 1.0 - 5500.0 - 3000.0 -  0.0 - 0.0
SIBFRIC_ALVEOLAR_VOICED			-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.7 - 5500.0 - 3000.0 -  0.0 - 1.0
SIBFRIC_POSTALVEOLAR_VOICELESS	-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 1.0 - 3500.0 - 2500.0 -  0.0 - 0.0
SIBFRIC_POSTALVEOLAR_VOICED		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.7 - 3500.0 - 2500.0 -  0.0 - 1.0
SIBFRIC_RETROFLEX_VOICELESS		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 1.0 - 3200.0 - 2200.0 -  0.0 - 0.0
SIBFRIC_RETROFLEX_VOICED		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.7 - 3200.0 - 2200.0 -  0.0 - 1.0
SIBFRIC_PALATAL_VOICELESS		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 1.0 - 4000.0 - 2500.0 -  0.0 - 0.0
SIBFRIC_PALATAL_VOICED			-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.7 - 4000.0 - 2500.0 -  0.0 - 1.0

#fricative
# Non-sibilant fricatives: broader, lower-frequency noise than sibilants
FRICATIVE_BILABIAL_VOICELESS	-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.9 -  800.0 - 2000.0 -  0.0 - 0.0
FRICATIVE_BILABIAL_VOICED		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.5 -  800.0 - 2000.0 -  0.0 - 1.0
FRICATIVE_LABIODENTAL_VOICELESS	-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.9 - 3000.0 - 2500.0 -  0.0 - 0.0
FRICATIVE_LABIODENTAL_VOICED	-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.5 - 3000.0 - 2500.0 -  0.0 - 1.0
FRICATIVE_DENTAL_VOICELESS		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.9 - 4000.0 - 3000.0 -  0.0 - 0.0
FRICATIVE_DENTAL_VOICED			-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.5 - 4000.0 - 3000.0 -  0.0 - 1.0
FRICATIVE_ALVEOLAR_VOICELESS	-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.9 - 4500.0 - 2800.0 -  0.0 - 0.0
FRICATIVE_ALVEOLAR_VOICED		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.5 - 4500.0 - 2800.0 -  0.0 - 1.0
FRICATIVE_VELAR_VOICELESS		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.9 - 2000.0 - 2000.0 -  0.0 - 0.0
FRICATIVE_VELAR_VOICED			-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.5 - 2000.0 - 2000.0 -  0.0 - 1.0
FRICATIVE_UVULAR_VOICELESS		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.9 - 1500.0 - 1800.0 -  0.0 - 0.0
FRICATIVE_UVULAR_VOICED			-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.5 - 1500.0 - 1800.0 -  0.0 - 1.0
FRICATIVE_PHARYNGEAL_VOICELESS	-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.8 - 1200.0 - 1500.0 -  0.0 - 0.0
FRICATIVE_PHARYNGEAL_VOICED		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.4 - 1200.0 - 1500.0 -  0.0 - 1.0
FRICATIVE_GLOTTAL_VOICELESS		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.8 -  500.0 - 3000.0 -  0.0 - 0.0
FRICATIVE_GLOTTAL_VOICED		-	  0.0 -    0.0 -    0.0 -    0.0 -    0.0 -   0.0 -   0.0 -   0.0 -   0.0 -   0.0 - 0.4 -  500.0 - 3000.0 -  0.0 - 1.0

#approximant
# Approximants: vowel-like formant synthesis, fully voiced, no noise
APPROX_LABIODENTAL	-	360.0 - 1000.0 - 2100.0 - 3200.0 - 4200.0 - 70.0 - 100.0 - 160.0 - 240.0 - 350.0 - 0.0 -    0.0 -    0.0 -  0.0 - 1.0
APPROX_ALVEOLAR		-	460.0 - 1400.0 - 1700.0 - 3200.0 - 4200.0 - 70.0 - 100.0 - 160.0 - 240.0 - 350.0 - 0.0 -    0.0 -    0.0 -  0.0 - 1.0
APPROX_RETROFLEX	-	460.0 - 1200.0 - 1700.0 - 3000.0 - 4000.0 - 70.0 - 100.0 - 160.0 - 240.0 - 350.0 - 0.0 -    0.0 -    0.0 -  0.0 - 1.0
APPROX_PALATAL		-	290.0 - 2600.0 - 3200.0 - 3800.0 - 4800.0 - 60.0 -  90.0 - 150.0 - 220.0 - 340.0 - 0.0 -    0.0 -    0.0 -  0.0 - 1.0
APPROX_VELAR		-	360.0 - 1800.0 - 2700.0 - 3500.0 - 4400.0 - 70.0 - 100.0 - 160.0 - 240.0 - 350.0 - 0.0 -    0.0 -    0.0 -  0.0 - 1.0
APPROX_LABIOVELAR	-	290.0 -  800.0 - 2400.0 - 3300.0 - 4200.0 - 60.0 -  90.0 - 150.0 - 220.0 - 340.0 - 0.0 -    0.0 -    0.0 -  0.0 - 1.0

#flap
# Flaps: very brief plosive-like closure (~20 ms), no sustained frication
FLAP_LABIODENTAL	-	550.0 - 1100.0 - 2400.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.2 -  800.0 - 1000.0 - 20.0 - 0.8
FLAP_ALVEOLAR		-	500.0 - 1700.0 - 2600.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.2 - 4000.0 - 2000.0 - 20.0 - 0.8
FLAP_RETROFLEX		-	480.0 - 1500.0 - 2000.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.2 - 3000.0 - 2000.0 - 20.0 - 0.8

#trill
# Trills: repeated flap events modulated at ~25 Hz; BD encodes one cycle duration (ms)
TRILL_BILABIAL		-	500.0 -  900.0 - 2200.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.3 -  800.0 - 1200.0 - 40.0 - 1.0
TRILL_ALVEOLAR		-	500.0 - 1700.0 - 2600.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.3 - 4000.0 - 2000.0 - 40.0 - 1.0
TRILL_UVULAR		-	500.0 - 1400.0 - 2200.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.4 - 1800.0 - 1500.0 - 40.0 - 1.0

#lataff
LATAFF_ALVEOLAR_VOICELESS	-	500.0 - 1700.0 - 2600.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.7 - 4500.0 - 2500.0 -  8.0 - 0.0
LATAFF_ALVEOLAR_VOICED		-	480.0 - 1700.0 - 2600.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.4 - 4500.0 - 2500.0 -  6.0 - 1.0

#latfric
LATFRIC_ALVEOLAR_VOICELESS	-	  0.0 - 1300.0 - 2500.0 -    0.0 -    0.0 -   0.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.9 - 4500.0 - 2500.0 -  0.0 - 0.0
LATFRIC_ALVEOLAR_VOICED		-	  0.0 - 1300.0 - 2500.0 -    0.0 -    0.0 -   0.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.5 - 4500.0 - 2500.0 -  0.0 - 1.0

#latapp
# Lateral approximants: side-channel resonance; lower F2 and louder F3 than central /l/
LATAPP_ALVEOLAR		-	400.0 - 1100.0 - 2800.0 - 3400.0 - 4200.0 - 70.0 - 100.0 - 150.0 - 220.0 - 340.0 - 0.0 -    0.0 -    0.0 -  0.0 - 1.0
LATAPP_RETROFLEX	-	380.0 -  900.0 - 2500.0 - 3300.0 - 4100.0 - 70.0 - 100.0 - 150.0 - 220.0 - 340.0 - 0.0 -    0.0 -    0.0 -  0.0 - 1.0
LATAPP_PALATAL		-	350.0 - 1200.0 - 2900.0 - 3500.0 - 4300.0 - 70.0 - 100.0 - 150.0 - 220.0 - 340.0 - 0.0 -    0.0 -    0.0 -  0.0 - 1.0
LATAPP_VELAR		-	380.0 - 1000.0 - 2700.0 - 3300.0 - 4100.0 - 70.0 - 100.0 - 150.0 - 220.0 - 340.0 - 0.0 -    0.0 -    0.0 -  0.0 - 1.0

#latflap
LATFLAP_ALVEOLAR	-	450.0 - 1600.0 - 2700.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.2 - 4000.0 - 2000.0 - 20.0 - 1.0
LATFLAP_RETROFLEX	-	430.0 - 1400.0 - 2500.0 -    0.0 -    0.0 - 80.0 - 120.0 - 200.0 -   0.0 -   0.0 - 0.2 - 3500.0 - 2000.0 - 20.0 - 1.0
